sk_tempo,nm_grupo,dt_evento,nr_ano,nr_mes,nm_mes,nr_dia,nr_dia_semana,nm_dia_semana_extenso,nr_semestre,ds_semestre,ds_semestre_ano,nr_trimestre,ds_trimestre,nm_estacao_ano,ds_dia_util_feriado,ds_fim_semana,ds_data_extenso,dt_carga
20241010,INSIGHTHUNTERS,2024-10-10 00:00:00,2024,10,Outubro,10,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 10 de Outubro de 2024",2025-05-24 23:26:21
20241011,INSIGHTHUNTERS,2024-10-11 00:00:00,2024,10,Outubro,11,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 11 de Outubro de 2024",2025-05-24 23:26:21
20241012,INSIGHTHUNTERS,2024-10-12 00:00:00,2024,10,Outubro,12,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FERIADO,SIM,"Sábado , 12 de Outubro de 2024",2025-05-24 23:26:21
20241013,INSIGHTHUNTERS,2024-10-13 00:00:00,2024,10,Outubro,13,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 13 de Outubro de 2024",2025-05-24 23:26:21
20241014,INSIGHTHUNTERS,2024-10-14 00:00:00,2024,10,Outubro,14,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 14 de Outubro de 2024",2025-05-24 23:26:21
20241015,INSIGHTHUNTERS,2024-10-15 00:00:00,2024,10,Outubro,15,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 15 de Outubro de 2024",2025-05-24 23:26:21
20241016,INSIGHTHUNTERS,2024-10-16 00:00:00,2024,10,Outubro,16,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 16 de Outubro de 2024",2025-05-24 23:26:21
20241017,INSIGHTHUNTERS,2024-10-17 00:00:00,2024,10,Outubro,17,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 17 de Outubro de 2024",2025-05-24 23:26:21
20241018,INSIGHTHUNTERS,2024-10-18 00:00:00,2024,10,Outubro,18,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 18 de Outubro de 2024",2025-05-24 23:26:21
20241019,INSIGHTHUNTERS,2024-10-19 00:00:00,2024,10,Outubro,19,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 19 de Outubro de 2024",2025-05-24 23:26:21
20241020,INSIGHTHUNTERS,2024-10-20 00:00:00,2024,10,Outubro,20,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 20 de Outubro de 2024",2025-05-24 23:26:21
20241021,INSIGHTHUNTERS,2024-10-21 00:00:00,2024,10,Outubro,21,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 21 de Outubro de 2024",2025-05-24 23:26:21
20241022,INSIGHTHUNTERS,2024-10-22 00:00:00,2024,10,Outubro,22,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 22 de Outubro de 2024",2025-05-24 23:26:21
20241023,INSIGHTHUNTERS,2024-10-23 00:00:00,2024,10,Outubro,23,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 23 de Outubro de 2024",2025-05-24 23:26:21
20241024,INSIGHTHUNTERS,2024-10-24 00:00:00,2024,10,Outubro,24,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 24 de Outubro de 2024",2025-05-24 23:26:21
20241025,INSIGHTHUNTERS,2024-10-25 00:00:00,2024,10,Outubro,25,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 25 de Outubro de 2024",2025-05-24 23:26:21
20241026,INSIGHTHUNTERS,2024-10-26 00:00:00,2024,10,Outubro,26,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 26 de Outubro de 2024",2025-05-24 23:26:21
20241027,INSIGHTHUNTERS,2024-10-27 00:00:00,2024,10,Outubro,27,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 27 de Outubro de 2024",2025-05-24 23:26:21
20241028,INSIGHTHUNTERS,2024-10-28 00:00:00,2024,10,Outubro,28,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 28 de Outubro de 2024",2025-05-24 23:26:21
20241029,INSIGHTHUNTERS,2024-10-29 00:00:00,2024,10,Outubro,29,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 29 de Outubro de 2024",2025-05-24 23:26:21
20241030,INSIGHTHUNTERS,2024-10-30 00:00:00,2024,10,Outubro,30,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 30 de Outubro de 2024",2025-05-24 23:26:21
20241031,INSIGHTHUNTERS,2024-10-31 00:00:00,2024,10,Outubro,31,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 31 de Outubro de 2024",2025-05-24 23:26:21
20241101,INSIGHTHUNTERS,2024-11-01 00:00:00,2024,11,Novembro,1,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 1 de Novembro de 2024",2025-05-24 23:26:21
20241102,INSIGHTHUNTERS,2024-11-02 00:00:00,2024,11,Novembro,2,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FERIADO,SIM,"Sábado , 2 de Novembro de 2024",2025-05-24 23:26:21
20241103,INSIGHTHUNTERS,2024-11-03 00:00:00,2024,11,Novembro,3,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 3 de Novembro de 2024",2025-05-24 23:26:21
20241104,INSIGHTHUNTERS,2024-11-04 00:00:00,2024,11,Novembro,4,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 4 de Novembro de 2024",2025-05-24 23:26:21
20241105,INSIGHTHUNTERS,2024-11-05 00:00:00,2024,11,Novembro,5,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 5 de Novembro de 2024",2025-05-24 23:26:21
20241106,INSIGHTHUNTERS,2024-11-06 00:00:00,2024,11,Novembro,6,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 6 de Novembro de 2024",2025-05-24 23:26:21
20241107,INSIGHTHUNTERS,2024-11-07 00:00:00,2024,11,Novembro,7,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 7 de Novembro de 2024",2025-05-24 23:26:21
20241108,INSIGHTHUNTERS,2024-11-08 00:00:00,2024,11,Novembro,8,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 8 de Novembro de 2024",2025-05-24 23:26:21
20241109,INSIGHTHUNTERS,2024-11-09 00:00:00,2024,11,Novembro,9,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 9 de Novembro de 2024",2025-05-24 23:26:21
20241110,INSIGHTHUNTERS,2024-11-10 00:00:00,2024,11,Novembro,10,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 10 de Novembro de 2024",2025-05-24 23:26:21
20241111,INSIGHTHUNTERS,2024-11-11 00:00:00,2024,11,Novembro,11,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 11 de Novembro de 2024",2025-05-24 23:26:21
20241112,INSIGHTHUNTERS,2024-11-12 00:00:00,2024,11,Novembro,12,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 12 de Novembro de 2024",2025-05-24 23:26:21
20241113,INSIGHTHUNTERS,2024-11-13 00:00:00,2024,11,Novembro,13,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 13 de Novembro de 2024",2025-05-24 23:26:21
20241114,INSIGHTHUNTERS,2024-11-14 00:00:00,2024,11,Novembro,14,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 14 de Novembro de 2024",2025-05-24 23:26:21
20241115,INSIGHTHUNTERS,2024-11-15 00:00:00,2024,11,Novembro,15,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 15 de Novembro de 2024",2025-05-24 23:26:21
20241116,INSIGHTHUNTERS,2024-11-16 00:00:00,2024,11,Novembro,16,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 16 de Novembro de 2024",2025-05-24 23:26:21
20241117,INSIGHTHUNTERS,2024-11-17 00:00:00,2024,11,Novembro,17,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 17 de Novembro de 2024",2025-05-24 23:26:21
20241118,INSIGHTHUNTERS,2024-11-18 00:00:00,2024,11,Novembro,18,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 18 de Novembro de 2024",2025-05-24 23:26:21
20241119,INSIGHTHUNTERS,2024-11-19 00:00:00,2024,11,Novembro,19,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 19 de Novembro de 2024",2025-05-24 23:26:21
20241120,INSIGHTHUNTERS,2024-11-20 00:00:00,2024,11,Novembro,20,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 20 de Novembro de 2024",2025-05-24 23:26:21
20241121,INSIGHTHUNTERS,2024-11-21 00:00:00,2024,11,Novembro,21,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 21 de Novembro de 2024",2025-05-24 23:26:21
20241122,INSIGHTHUNTERS,2024-11-22 00:00:00,2024,11,Novembro,22,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 22 de Novembro de 2024",2025-05-24 23:26:21
20241123,INSIGHTHUNTERS,2024-11-23 00:00:00,2024,11,Novembro,23,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 23 de Novembro de 2024",2025-05-24 23:26:21
20241124,INSIGHTHUNTERS,2024-11-24 00:00:00,2024,11,Novembro,24,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Domingo , 24 de Novembro de 2024",2025-05-24 23:26:21
20241125,INSIGHTHUNTERS,2024-11-25 00:00:00,2024,11,Novembro,25,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Segunda-Feira , 25 de Novembro de 2024",2025-05-24 23:26:21
20241126,INSIGHTHUNTERS,2024-11-26 00:00:00,2024,11,Novembro,26,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Terça-Feira , 26 de Novembro de 2024",2025-05-24 23:26:21
20241127,INSIGHTHUNTERS,2024-11-27 00:00:00,2024,11,Novembro,27,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quarta-Feira , 27 de Novembro de 2024",2025-05-24 23:26:21
20241128,INSIGHTHUNTERS,2024-11-28 00:00:00,2024,11,Novembro,28,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Quinta-Feira , 28 de Novembro de 2024",2025-05-24 23:26:21
20241129,INSIGHTHUNTERS,2024-11-29 00:00:00,2024,11,Novembro,29,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,DIA ÚTIL,NÃO,"Sexta-Feira , 29 de Novembro de 2024",2025-05-24 23:26:21
20241130,INSIGHTHUNTERS,2024-11-30 00:00:00,2024,11,Novembro,30,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Primavera,FIM DE SEMANA,SIM,"Sábado , 30 de Novembro de 2024",2025-05-24 23:26:21
20241201,INSIGHTHUNTERS,2024-12-01 00:00:00,2024,12,Dezembro,1,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 1 de Dezembro de 2024",2025-05-24 23:26:21
20241202,INSIGHTHUNTERS,2024-12-02 00:00:00,2024,12,Dezembro,2,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 2 de Dezembro de 2024",2025-05-24 23:26:21
20241203,INSIGHTHUNTERS,2024-12-03 00:00:00,2024,12,Dezembro,3,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 3 de Dezembro de 2024",2025-05-24 23:26:21
20241204,INSIGHTHUNTERS,2024-12-04 00:00:00,2024,12,Dezembro,4,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 4 de Dezembro de 2024",2025-05-24 23:26:21
20241205,INSIGHTHUNTERS,2024-12-05 00:00:00,2024,12,Dezembro,5,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 5 de Dezembro de 2024",2025-05-24 23:26:21
20241206,INSIGHTHUNTERS,2024-12-06 00:00:00,2024,12,Dezembro,6,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 6 de Dezembro de 2024",2025-05-24 23:26:21
20241207,INSIGHTHUNTERS,2024-12-07 00:00:00,2024,12,Dezembro,7,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 7 de Dezembro de 2024",2025-05-24 23:26:21
20241208,INSIGHTHUNTERS,2024-12-08 00:00:00,2024,12,Dezembro,8,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 8 de Dezembro de 2024",2025-05-24 23:26:21
20241209,INSIGHTHUNTERS,2024-12-09 00:00:00,2024,12,Dezembro,9,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 9 de Dezembro de 2024",2025-05-24 23:26:21
20241210,INSIGHTHUNTERS,2024-12-10 00:00:00,2024,12,Dezembro,10,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 10 de Dezembro de 2024",2025-05-24 23:26:21
20241211,INSIGHTHUNTERS,2024-12-11 00:00:00,2024,12,Dezembro,11,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 11 de Dezembro de 2024",2025-05-24 23:26:21
20241212,INSIGHTHUNTERS,2024-12-12 00:00:00,2024,12,Dezembro,12,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 12 de Dezembro de 2024",2025-05-24 23:26:21
20241213,INSIGHTHUNTERS,2024-12-13 00:00:00,2024,12,Dezembro,13,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 13 de Dezembro de 2024",2025-05-24 23:26:21
20241214,INSIGHTHUNTERS,2024-12-14 00:00:00,2024,12,Dezembro,14,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 14 de Dezembro de 2024",2025-05-24 23:26:21
20241215,INSIGHTHUNTERS,2024-12-15 00:00:00,2024,12,Dezembro,15,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 15 de Dezembro de 2024",2025-05-24 23:26:21
20241216,INSIGHTHUNTERS,2024-12-16 00:00:00,2024,12,Dezembro,16,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 16 de Dezembro de 2024",2025-05-24 23:26:21
20241217,INSIGHTHUNTERS,2024-12-17 00:00:00,2024,12,Dezembro,17,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 17 de Dezembro de 2024",2025-05-24 23:26:21
20241218,INSIGHTHUNTERS,2024-12-18 00:00:00,2024,12,Dezembro,18,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 18 de Dezembro de 2024",2025-05-24 23:26:21
20241219,INSIGHTHUNTERS,2024-12-19 00:00:00,2024,12,Dezembro,19,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 19 de Dezembro de 2024",2025-05-24 23:26:21
20241220,INSIGHTHUNTERS,2024-12-20 00:00:00,2024,12,Dezembro,20,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 20 de Dezembro de 2024",2025-05-24 23:26:21
20241221,INSIGHTHUNTERS,2024-12-21 00:00:00,2024,12,Dezembro,21,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 21 de Dezembro de 2024",2025-05-24 23:26:21
20241222,INSIGHTHUNTERS,2024-12-22 00:00:00,2024,12,Dezembro,22,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 22 de Dezembro de 2024",2025-05-24 23:26:21
20241223,INSIGHTHUNTERS,2024-12-23 00:00:00,2024,12,Dezembro,23,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 23 de Dezembro de 2024",2025-05-24 23:26:21
20241224,INSIGHTHUNTERS,2024-12-24 00:00:00,2024,12,Dezembro,24,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 24 de Dezembro de 2024",2025-05-24 23:26:21
20241225,INSIGHTHUNTERS,2024-12-25 00:00:00,2024,12,Dezembro,25,4,Quarta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 25 de Dezembro de 2024",2025-05-24 23:26:21
20241226,INSIGHTHUNTERS,2024-12-26 00:00:00,2024,12,Dezembro,26,5,Quinta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 26 de Dezembro de 2024",2025-05-24 23:26:21
20241227,INSIGHTHUNTERS,2024-12-27 00:00:00,2024,12,Dezembro,27,6,Sexta-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 27 de Dezembro de 2024",2025-05-24 23:26:21
20241228,INSIGHTHUNTERS,2024-12-28 00:00:00,2024,12,Dezembro,28,7,Sábado,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 28 de Dezembro de 2024",2025-05-24 23:26:21
20241229,INSIGHTHUNTERS,2024-12-29 00:00:00,2024,12,Dezembro,29,1,Domingo,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 29 de Dezembro de 2024",2025-05-24 23:26:21
20241230,INSIGHTHUNTERS,2024-12-30 00:00:00,2024,12,Dezembro,30,2,Segunda-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 30 de Dezembro de 2024",2025-05-24 23:26:21
20241231,INSIGHTHUNTERS,2024-12-31 00:00:00,2024,12,Dezembro,31,3,Terça-Feira,2,2º Semestre,2º Semestre/2024,4,4º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 31 de Dezembro de 2024",2025-05-24 23:26:21
20250101,INSIGHTHUNTERS,2025-01-01 00:00:00,2025,1,Janeiro,1,4,Quarta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 1 de Janeiro de 2025",2025-05-24 23:26:21
20250102,INSIGHTHUNTERS,2025-01-02 00:00:00,2025,1,Janeiro,2,5,Quinta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 2 de Janeiro de 2025",2025-05-24 23:26:21
20250103,INSIGHTHUNTERS,2025-01-03 00:00:00,2025,1,Janeiro,3,6,Sexta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 3 de Janeiro de 2025",2025-05-24 23:26:21
20250104,INSIGHTHUNTERS,2025-01-04 00:00:00,2025,1,Janeiro,4,7,Sábado,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 4 de Janeiro de 2025",2025-05-24 23:26:21
20250105,INSIGHTHUNTERS,2025-01-05 00:00:00,2025,1,Janeiro,5,1,Domingo,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 5 de Janeiro de 2025",2025-05-24 23:26:21
20250106,INSIGHTHUNTERS,2025-01-06 00:00:00,2025,1,Janeiro,6,2,Segunda-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 6 de Janeiro de 2025",2025-05-24 23:26:21
20250107,INSIGHTHUNTERS,2025-01-07 00:00:00,2025,1,Janeiro,7,3,Terça-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 7 de Janeiro de 2025",2025-05-24 23:26:21
20250108,INSIGHTHUNTERS,2025-01-08 00:00:00,2025,1,Janeiro,8,4,Quarta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 8 de Janeiro de 2025",2025-05-24 23:26:21
20250109,INSIGHTHUNTERS,2025-01-09 00:00:00,2025,1,Janeiro,9,5,Quinta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 9 de Janeiro de 2025",2025-05-24 23:26:21
20250110,INSIGHTHUNTERS,2025-01-10 00:00:00,2025,1,Janeiro,10,6,Sexta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 10 de Janeiro de 2025",2025-05-24 23:26:21
20250111,INSIGHTHUNTERS,2025-01-11 00:00:00,2025,1,Janeiro,11,7,Sábado,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 11 de Janeiro de 2025",2025-05-24 23:26:21
20250112,INSIGHTHUNTERS,2025-01-12 00:00:00,2025,1,Janeiro,12,1,Domingo,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 12 de Janeiro de 2025",2025-05-24 23:26:21
20250113,INSIGHTHUNTERS,2025-01-13 00:00:00,2025,1,Janeiro,13,2,Segunda-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Segunda-Feira , 13 de Janeiro de 2025",2025-05-24 23:26:21
20250114,INSIGHTHUNTERS,2025-01-14 00:00:00,2025,1,Janeiro,14,3,Terça-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Terça-Feira , 14 de Janeiro de 2025",2025-05-24 23:26:21
20250115,INSIGHTHUNTERS,2025-01-15 00:00:00,2025,1,Janeiro,15,4,Quarta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quarta-Feira , 15 de Janeiro de 2025",2025-05-24 23:26:21
20250116,INSIGHTHUNTERS,2025-01-16 00:00:00,2025,1,Janeiro,16,5,Quinta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Quinta-Feira , 16 de Janeiro de 2025",2025-05-24 23:26:21
20250117,INSIGHTHUNTERS,2025-01-17 00:00:00,2025,1,Janeiro,17,6,Sexta-Feira,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,DIA ÚTIL,NÃO,"Sexta-Feira , 17 de Janeiro de 2025",2025-05-24 23:26:21
20250118,INSIGHTHUNTERS,2025-01-18 00:00:00,2025,1,Janeiro,18,7,Sábado,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Sábado , 18 de Janeiro de 2025",2025-05-24 23:26:21
20250119,INSIGHTHUNTERS,2025-01-19 00:00:00,2025,1,Janeiro,19,1,Domingo,1,1º Semestre,1º Semestre/2025,1,1º Trimestre,Verão,FIM DE SEMANA,SIM,"Domingo , 19 de Janeiro de 2025",2025-05-24 23:26:21
